Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
608,Qwen2.5-VL-3B,,117.21,72.97,190.18,0.204,123,2,125,0,1,23,What is the number of water areas?,4.16,4.34,10.54,55.9,2.10,0.0171,1.0511,0.0168,5581,2026,528,124,0.0038,0,0.000,0
609,Qwen2.5-VL-3B,,106.42,73.00,179.42,0.193,120,2,122,1,Yes,yes,Is there a road?,3.74,3.76,9.82,55.6,0.98,0.0082,0.4917,0.0081,5581,2026,528,121,0.0037,0,0.000,0
610,Qwen2.5-VL-3B,,117.36,72.93,190.29,0.204,124,2,126,1,Yes,yes,Are there less commercial buildings than water areas?,4.12,4.26,10.49,55.9,2.09,0.0169,1.0460,0.0166,5581,2026,528,125,0.0038,0,0.000,0
611,Qwen2.5-VL-3B,,116.82,72.98,189.81,0.204,122,2,124,0,0,182,What is the number of roads?,3.82,4.07,9.98,55.8,1.99,0.0163,0.9948,0.0160,5581,2026,528,123,0.0038,0,0.000,0
612,Qwen2.5-VL-3B,,116.89,73.03,189.92,0.204,122,2,124,0,No,yes,Is a rectangular commercial building present?,3.70,3.99,9.74,55.8,1.94,0.0159,0.9710,0.0157,5581,2026,528,123,0.0038,0,0.000,0
613,Qwen2.5-VL-3B,,116.89,72.98,189.87,0.204,122,2,124,1,No,no,Are there more buildings than forests?,3.65,3.96,9.62,55.9,1.92,0.0157,0.9601,0.0155,5581,2026,528,123,0.0038,0,0.000,0
614,Qwen2.5-VL-3B,,118.59,73.03,191.62,0.205,128,2,130,1,No,no,Is the number of roads equal to the number of commercial buildings?,3.61,3.92,9.59,55.8,1.91,0.0149,0.9565,0.0147,5581,2026,528,129,0.0039,0,0.000,0
615,Qwen2.5-VL-3B,,117.14,72.99,190.13,0.204,123,2,125,0,0,6,What is the number of commercial buildings?,3.60,3.92,9.57,55.8,1.91,0.0155,0.9551,0.0153,5581,2026,528,124,0.0038,0,0.000,0
616,Qwen2.5-VL-3B,,116.87,73.01,189.88,0.204,122,2,124,1,Yes,yes,Are there less buildings than roads?,3.60,3.92,9.53,56.2,1.90,0.0156,0.9502,0.0153,5581,2026,528,123,0.0038,0,0.000,0
617,Qwen2.5-VL-3B,,106.80,73.03,179.82,0.194,121,2,123,0,No,yes,Is there a residential building?,3.43,3.49,9.29,55.4,0.93,0.0077,0.4649,0.0076,5581,2026,528,122,0.0037,0,0.000,0
618,Qwen2.5-VL-3B,,117.44,73.02,190.46,0.204,124,2,126,0,1,17,What is the amount of small water areas?,3.93,4.11,10.15,55.9,2.02,0.0163,1.0117,0.0161,5581,2026,528,125,0.0038,0,0.000,0
619,Qwen2.5-VL-3B,,106.12,72.95,179.07,0.193,124,2,126,1,0,0,What is the amount of square commercial buildings?,3.58,3.60,9.66,55.4,0.97,0.0078,0.4837,0.0077,5581,2026,528,125,0.0038,0,0.000,0
620,Qwen2.5-VL-3B,,106.96,73.33,180.29,0.194,121,2,123,0,No,yes,Is a commercial building present?,3.94,3.96,10.22,55.9,1.02,0.0085,0.5116,0.0083,5581,2026,528,122,0.0037,0,0.000,0
621,Qwen2.5-VL-3B,,106.65,72.97,179.62,0.194,122,2,124,1,No,no,Is there a circular commercial building?,4.09,4.15,10.62,55.8,1.06,0.0087,0.5320,0.0086,5581,2026,528,123,0.0038,0,0.000,0
622,Qwen2.5-VL-3B,,106.11,72.96,179.07,0.193,122,2,124,1,No,no,Is there a square residential building?,4.23,4.30,10.85,56.2,1.09,0.0089,0.5434,0.0088,5581,2026,528,123,0.0038,0,0.000,0
623,Qwen2.5-VL-3B,,117.61,72.97,190.57,0.205,125,2,127,0,3,25,How many medium forests are there in the image?,4.36,4.42,11.03,55.9,2.20,0.0176,1.0988,0.0173,5581,2026,528,126,0.0038,0,0.000,0
624,Qwen2.5-VL-3B,,133.10,72.98,206.08,0.220,130,2,132,1,No,no,Is the number of square water areas equal to the number of commercial buildings?,3.93,4.07,10.26,55.8,2.04,0.0157,1.0221,0.0155,5581,2026,528,131,0.0040,0,0.000,0
625,Qwen2.5-VL-3B,,106.14,72.97,179.12,0.193,120,2,122,0,No,yes,Is there a building?,3.76,3.80,9.94,55.6,1.00,0.0083,0.4976,0.0082,5581,2026,528,121,0.0037,0,0.000,0
626,Qwen2.5-VL-3B,,117.41,72.96,190.37,0.204,124,2,126,0,0,1,What is the amount of medium residential buildings?,4.08,4.18,10.52,56.0,2.10,0.0169,1.0490,0.0167,5581,2026,528,125,0.0038,0,0.000,0
627,Qwen2.5-VL-3B,,106.74,72.95,179.70,0.193,121,2,123,1,Yes,yes,Is there a nature reserve?,3.68,3.72,9.88,55.7,0.99,0.0082,0.4947,0.0080,5581,2026,528,122,0.0037,0,0.000,0
628,Qwen2.5-VL-3B,,116.87,72.91,189.78,0.204,122,2,124,1,No,no,Are there more buildings than roads?,4.05,4.19,10.39,56.1,2.07,0.0170,1.0356,0.0167,5581,2026,528,123,0.0038,0,0.000,0
629,Qwen2.5-VL-3B,,118.56,73.02,191.58,0.205,128,2,130,1,No,no,Is the number of large roads equal to the number of forests?,3.81,3.99,10.01,56.1,1.99,0.0156,0.9962,0.0153,5581,2026,528,129,0.0039,0,0.000,0
630,Qwen2.5-VL-3B,,117.43,73.08,190.51,0.204,124,2,126,1,No,no,Are there less water areas than residential buildings?,3.68,3.88,9.77,55.9,1.94,0.0157,0.9724,0.0154,5581,2026,528,125,0.0038,0,0.000,0
631,Qwen2.5-VL-3B,,117.15,144.81,261.95,0.276,123,3,126,0,10,41,What is the amount of grass areas?,3.60,3.80,9.67,55.8,1.92,0.0156,0.6410,0.0153,5581,2026,528,126,0.0038,0,0.000,0
632,Qwen2.5-VL-3B,,106.11,72.96,179.06,0.193,124,2,126,0,0,7,What is the amount of square water areas?,3.99,4.11,10.37,55.9,1.04,0.0084,0.5191,0.0082,5581,2026,528,125,0.0038,0,0.000,0
633,Qwen2.5-VL-3B,,117.19,72.98,190.17,0.204,123,2,125,1,No,no,Are there more residential buildings than roads?,4.16,4.26,10.58,56.2,2.11,0.0172,1.0551,0.0169,5581,2026,528,124,0.0038,0,0.000,0
634,Qwen2.5-VL-3B,,133.49,72.99,206.49,0.220,131,2,133,1,No,no,Is the number of residential buildings equal to the number of roads in the image?,3.85,3.96,10.06,56.0,2.00,0.0153,1.0012,0.0151,5581,2026,528,132,0.0040,0,0.000,0
635,Qwen2.5-VL-3B,,106.74,73.06,179.80,0.193,122,2,124,1,Yes,yes,Is a rectangular water area present?,3.70,3.76,9.86,55.9,0.99,0.0081,0.4937,0.0080,5581,2026,528,123,0.0038,0,0.000,0
636,Qwen2.5-VL-3B,,118.18,72.90,191.08,0.205,128,2,130,1,No,no,Is the number of buildings equal to the number of water areas?,4.03,4.15,10.36,56.3,2.07,0.0161,1.0332,0.0159,5581,2026,528,129,0.0039,0,0.000,0
637,Qwen2.5-VL-3B,,118.12,72.95,191.07,0.205,126,2,128,1,1,1,What is the number of circular forests in the image?,3.81,3.99,9.97,56.1,1.98,0.0158,0.9923,0.0155,5581,2026,528,127,0.0039,0,0.000,0
638,Qwen2.5-VL-3B,,133.80,72.96,206.76,0.221,132,2,134,1,No,no,Is the number of commercial buildings equal to the number of water areas in the image?,3.68,3.84,9.69,56.1,1.93,0.0146,0.9644,0.0144,5581,2026,528,133,0.0041,0,0.000,0
639,Qwen2.5-VL-3B,,117.56,73.01,190.56,0.204,124,2,126,0,0,13,What is the amount of small residential buildings?,3.73,3.92,9.76,56.1,1.94,0.0157,0.9714,0.0154,5581,2026,528,125,0.0038,0,0.000,0
640,Qwen2.5-VL-3B,,117.20,73.00,190.20,0.204,123,2,125,1,Yes,yes,Are there less residential buildings than roads?,3.65,3.88,9.67,56.1,1.93,0.0157,0.9625,0.0154,5581,2026,528,124,0.0038,0,0.000,0
641,Qwen2.5-VL-3B,,106.68,72.97,179.65,0.193,121,2,123,0,No,yes,Is a medium building present?,3.46,3.48,9.40,55.8,0.94,0.0078,0.4708,0.0077,5581,2026,528,122,0.0037,0,0.000,0
642,Qwen2.5-VL-3B,,118.91,73.04,191.96,0.206,129,2,131,0,0,175,How many roads at the bottom of a  residential building are there?,3.92,4.07,10.13,56.2,2.02,0.0157,1.0102,0.0154,5581,2026,528,130,0.0040,0,0.000,0
643,Qwen2.5-VL-3B,,117.44,72.96,190.40,0.204,124,2,126,0,Yes,no,Are there less residential buildings than heaths?,3.74,3.92,9.93,56.1,1.98,0.0159,0.9883,0.0157,5581,2026,528,125,0.0038,0,0.000,0
644,Qwen2.5-VL-3B,,117.60,72.95,190.55,0.204,127,2,129,1,No,no,Are there more buildings next to a  road than buildings?,3.65,3.88,9.75,56.1,1.94,0.0153,0.9694,0.0150,5581,2026,528,128,0.0039,0,0.000,0
645,Qwen2.5-VL-3B,,106.15,72.97,179.12,0.193,122,2,124,1,Yes,yes,Are there more roads than buildings?,3.48,3.52,9.46,55.4,0.95,0.0078,0.4738,0.0076,5581,2026,528,123,0.0038,0,0.000,0
646,Qwen2.5-VL-3B,,116.81,72.91,189.72,0.204,122,2,124,0,No,yes,Is a medium commercial building present?,3.88,4.03,10.20,56.1,2.03,0.0167,1.0171,0.0164,5581,2026,528,123,0.0038,0,0.000,0
647,Qwen2.5-VL-3B,,133.13,73.09,206.22,0.220,130,2,132,0,0,15,What is the number of residential buildings at the bottom of a  road?,3.70,3.88,9.85,56.2,1.96,0.0151,0.9803,0.0149,5581,2026,528,131,0.0040,0,0.000,0
648,Qwen2.5-VL-3B,,117.26,72.97,190.23,0.204,123,2,125,1,No,no,Are there less forests than residential buildings?,3.72,3.88,9.92,56.2,1.97,0.0161,0.9873,0.0158,5581,2026,528,124,0.0038,0,0.000,0
649,Qwen2.5-VL-3B,,118.46,72.99,191.45,0.205,128,2,130,1,No,no,Is the number of forests equal to the number of commercial buildings?,3.60,3.80,9.75,56.1,1.94,0.0152,0.9704,0.0149,5581,2026,528,129,0.0039,0,0.000,0
650,Qwen2.5-VL-3B,,117.17,73.02,190.19,0.204,123,2,125,0,1,93,What is the amount of large forests?,3.56,3.80,9.66,56.1,1.92,0.0156,0.9605,0.0154,5581,2026,528,124,0.0038,0,0.000,0
651,Qwen2.5-VL-3B,,117.16,72.97,190.14,0.204,123,2,125,1,Yes,yes,Are there more forests than commercial buildings?,3.55,3.80,9.63,56.1,1.92,0.0156,0.9585,0.0153,5581,2026,528,124,0.0038,0,0.000,0
652,Qwen2.5-VL-3B,,117.68,72.95,190.63,0.205,125,2,127,0,3,1,How many square forests are there in the image?,3.55,3.76,9.59,56.0,1.91,0.0153,0.9546,0.0150,5581,2026,528,126,0.0038,0,0.000,0
653,Qwen2.5-VL-3B,,118.31,73.00,191.31,0.205,127,2,129,0,No,yes,Is there a building on the right of a  road?,3.52,3.76,9.58,56.0,1.91,0.0150,0.9525,0.0148,5581,2026,528,128,0.0039,0,0.000,0
654,Qwen2.5-VL-3B,,118.24,73.00,191.24,0.205,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of roads?,3.53,3.80,9.56,56.0,1.90,0.0149,0.9515,0.0146,5581,2026,528,129,0.0039,0,0.000,0
655,Qwen2.5-VL-3B,,133.56,73.03,206.59,0.220,131,2,133,0,0,15,What is the amount of residential buildings at the top of a  water area?,3.53,3.76,9.47,56.0,1.89,0.0144,0.9426,0.0142,5581,2026,528,132,0.0040,0,0.000,0
656,Qwen2.5-VL-3B,,118.52,73.00,191.52,0.206,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,3.68,3.92,9.64,55.8,1.92,0.0150,0.9605,0.0148,5581,2026,528,129,0.0039,0,0.000,0
657,Qwen2.5-VL-3B,,117.20,73.00,190.20,0.204,124,2,126,1,No,no,Is a circular road present in the image?,3.63,3.88,9.52,55.8,1.90,0.0153,0.9485,0.0151,5581,2026,528,125,0.0038,0,0.000,0
658,Qwen2.5-VL-3B,,117.06,72.99,190.05,0.204,123,2,125,0,0,14,What is the amount of heaths?,3.60,3.84,9.51,55.7,1.89,0.0154,0.9466,0.0151,5581,2026,528,124,0.0038,0,0.000,0
659,Qwen2.5-VL-3B,,118.82,73.04,191.87,0.206,129,2,131,1,No,no,Is the number of grass areas equal to the number of residential buildings?,3.56,3.80,9.56,55.7,1.91,0.0148,0.9525,0.0145,5581,2026,528,130,0.0040,0,0.000,0
660,Qwen2.5-VL-3B,,117.46,72.97,190.42,0.204,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of forests?,3.55,3.76,9.55,55.8,1.90,0.0149,0.9505,0.0146,5581,2026,528,129,0.0039,0,0.000,0
661,Qwen2.5-VL-3B,,117.49,144.76,262.25,0.276,124,3,127,0,10,13,What is the number of farmlands?,3.52,3.76,9.56,55.6,1.90,0.0153,0.6343,0.0150,5581,2026,528,127,0.0039,0,0.000,0
662,Qwen2.5-VL-3B,,117.42,73.03,190.45,0.204,124,2,126,1,No,no,Are there more commercial buildings than water areas?,4.02,4.15,10.38,56.0,2.07,0.0167,1.0341,0.0164,5581,2026,528,125,0.0038,0,0.000,0
663,Qwen2.5-VL-3B,,117.42,72.91,190.33,0.204,126,2,128,0,No,yes,Are there less grass areas than roads in the image?,3.77,3.92,9.91,55.7,1.97,0.0156,0.9853,0.0154,5581,2026,528,127,0.0039,0,0.000,0
664,Qwen2.5-VL-3B,,117.09,73.02,190.10,0.204,126,2,128,1,Yes,yes,Are there less commercial buildings than forests in the image?,3.61,3.80,9.75,56.1,1.94,0.0154,0.9694,0.0151,5581,2026,528,127,0.0039,0,0.000,0
665,Qwen2.5-VL-3B,,117.12,72.99,190.11,0.204,123,2,125,0,3,0,How many rectangular nature reserves are there?,3.56,3.76,9.66,55.8,1.92,0.0156,0.9605,0.0154,5581,2026,528,124,0.0038,0,0.000,0
666,Qwen2.5-VL-3B,,117.31,72.95,190.27,0.204,123,2,125,1,No,no,Are there less roads than water areas?,3.52,3.72,9.62,55.8,1.91,0.0156,0.9565,0.0153,5581,2026,528,124,0.0038,0,0.000,0
667,Qwen2.5-VL-3B,,182.89,72.98,255.87,0.270,122,2,124,0,0,1,How many industrials are there?,3.21,3.44,9.11,55.5,1.80,0.0148,0.9019,0.0145,5581,2026,528,123,0.0038,0,0.000,0
668,Qwen2.5-VL-3B,,106.76,73.04,179.80,0.193,121,2,123,1,Yes,yes,Is there a small forest?,3.56,3.60,9.70,55.6,0.97,0.0080,0.4857,0.0079,5581,2026,528,122,0.0037,0,0.000,0
669,Qwen2.5-VL-3B,,118.68,72.97,191.64,0.206,128,2,130,0,0,14,What is the number of buildings next to a  water area?,3.93,4.11,10.30,55.9,2.06,0.0161,1.0281,0.0158,5581,2026,528,129,0.0039,0,0.000,0
670,Qwen2.5-VL-3B,,105.81,72.94,178.75,0.192,123,2,125,0,0,3,What is the number of parkings?,3.68,3.76,9.86,55.4,0.99,0.0080,0.4937,0.0079,5581,2026,528,124,0.0038,0,0.000,0
671,Qwen2.5-VL-3B,,106.37,72.98,179.35,0.193,123,2,125,1,0,0,What is the amount of rectangular roads?,3.90,3.92,10.16,55.9,1.02,0.0083,0.5086,0.0081,5581,2026,528,124,0.0038,0,0.000,0
672,Qwen2.5-VL-3B,,106.74,73.02,179.76,0.194,121,2,123,0,Yes,no,Is a medium road present?,4.07,4.11,10.53,55.8,1.05,0.0087,0.5270,0.0086,5581,2026,528,122,0.0037,0,0.000,0
673,Qwen2.5-VL-3B,,106.06,72.96,179.02,0.193,121,2,123,1,Yes,yes,Is a farmland present?,4.23,4.26,10.68,55.9,1.07,0.0088,0.5345,0.0087,5581,2026,528,122,0.0037,0,0.000,0
674,Qwen2.5-VL-3B,,117.63,72.94,190.57,0.205,127,2,129,0,No,yes,Is a heath next to a  commercial building present?,4.30,4.38,10.84,56.0,2.16,0.0170,1.0820,0.0168,5581,2026,528,128,0.0039,0,0.000,0
675,Qwen2.5-VL-3B,,117.44,73.00,190.44,0.204,124,2,126,1,Yes,yes,Are there more water areas than commercial buildings?,3.98,4.15,10.23,55.9,2.03,0.0164,1.0157,0.0161,5581,2026,528,125,0.0038,0,0.000,0
676,Qwen2.5-VL-3B,,106.32,72.98,179.30,0.193,123,2,125,1,No,no,Are there more residential buildings than forests?,3.66,3.80,9.80,55.4,0.98,0.0080,0.4907,0.0079,5581,2026,528,124,0.0038,0,0.000,0
677,Qwen2.5-VL-3B,,116.83,73.10,189.93,0.204,122,2,124,1,Yes,yes,Is there a small water area?,3.88,4.03,10.22,56.0,2.04,0.0167,1.0211,0.0165,5581,2026,528,123,0.0038,0,0.000,0
678,Qwen2.5-VL-3B,,117.42,72.96,190.38,0.204,124,2,126,1,Yes,yes,Are there less commercial buildings than grass areas?,3.74,3.88,10.00,55.8,1.98,0.0160,0.9923,0.0158,5581,2026,528,125,0.0038,0,0.000,0
679,Qwen2.5-VL-3B,,118.83,73.01,191.84,0.206,129,2,131,1,No,no,Is the number of roads equal to the number of small residential buildings?,3.64,3.76,9.68,55.7,1.92,0.0149,0.9605,0.0147,5581,2026,528,130,0.0040,0,0.000,0
680,Qwen2.5-VL-3B,,117.12,73.00,190.12,0.204,123,2,125,1,Yes,yes,Are there less buildings than water areas?,3.59,3.72,9.55,55.7,1.90,0.0154,0.9475,0.0152,5581,2026,528,124,0.0038,0,0.000,0
681,Qwen2.5-VL-3B,,117.65,73.05,190.70,0.205,125,2,127,1,No,no,Is there a circular residential building in the image?,3.57,3.68,9.48,55.8,1.88,0.0150,0.9406,0.0148,5581,2026,528,126,0.0038,0,0.000,0
682,Qwen2.5-VL-3B,,117.24,72.96,190.20,0.204,123,2,125,0,No,yes,Are there more roads than water areas?,3.55,3.68,9.52,55.8,1.89,0.0154,0.9446,0.0151,5581,2026,528,124,0.0038,0,0.000,0
683,Qwen2.5-VL-3B,,117.39,72.97,190.36,0.204,124,2,126,0,0,2,What is the number of medium commercial buildings?,3.53,3.68,9.52,55.8,1.89,0.0152,0.9447,0.0150,5581,2026,528,125,0.0038,0,0.000,0
684,Qwen2.5-VL-3B,,118.61,72.93,191.55,0.205,128,2,130,0,No,yes,Is a road on the right of a  water area present?,3.53,3.68,9.47,55.8,1.88,0.0147,0.9396,0.0145,5581,2026,528,129,0.0039,0,0.000,0
685,Qwen2.5-VL-3B,,106.18,73.02,179.20,0.193,121,2,123,0,No,yes,Is a rectangular building present?,3.48,3.64,9.34,55.3,0.94,0.0077,0.4678,0.0076,5581,2026,528,122,0.0037,0,0.000,0
686,Qwen2.5-VL-3B,,117.15,73.00,190.15,0.204,123,2,125,1,Yes,yes,Are there more forests than residential buildings?,3.76,3.96,9.87,55.9,1.97,0.0160,0.9853,0.0158,5581,2026,528,124,0.0038,0,0.000,0
687,Qwen2.5-VL-3B,,106.68,73.02,179.70,0.194,123,2,125,0,Yes,no,Are there less roads than residential buildings?,3.68,3.88,9.78,55.3,0.98,0.0080,0.4897,0.0078,5581,2026,528,124,0.0038,0,0.000,0
688,Qwen2.5-VL-3B,,118.81,72.92,191.73,0.206,129,2,131,1,No,no,Is the number of residential buildings equal to the number of parkings?,3.85,3.99,10.13,55.8,2.02,0.0157,1.0121,0.0155,5581,2026,528,130,0.0040,0,0.000,0
689,Qwen2.5-VL-3B,,118.50,72.98,191.48,0.205,129,2,131,0,No,yes,Is there a water area at the top of a  residential building?,3.77,3.99,9.99,55.7,1.98,0.0153,0.9893,0.0151,5581,2026,528,130,0.0040,0,0.000,0
690,Qwen2.5-VL-3B,,117.46,73.01,190.47,0.204,124,2,126,1,Yes,yes,Are there less residential buildings than grass areas?,3.65,3.84,9.73,55.7,1.93,0.0156,0.9644,0.0153,5582,2025,528,125,0.0038,0,0.000,0
691,Qwen2.5-VL-3B,,106.42,72.91,179.34,0.193,123,2,125,1,Yes,yes,Are there less water areas than forests?,3.54,3.76,9.50,55.3,0.95,0.0077,0.4758,0.0076,5582,2025,528,124,0.0038,0,0.000,0
692,Qwen2.5-VL-3B,,118.79,72.98,191.77,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of rectangular roads?,3.77,3.96,9.89,55.9,1.97,0.0153,0.9873,0.0151,5582,2025,528,130,0.0040,0,0.000,0
693,Qwen2.5-VL-3B,,117.44,73.02,190.46,0.204,124,2,126,0,Yes,no,Are there less rectangular forests than water areas?,3.72,3.96,9.87,55.8,1.95,0.0157,0.9764,0.0155,5582,2025,528,125,0.0038,0,0.000,0
694,Qwen2.5-VL-3B,,116.88,72.96,189.85,0.204,122,2,124,0,No,yes,Is there a large water area?,3.63,3.84,9.69,55.7,1.92,0.0157,0.9595,0.0155,5582,2025,528,123,0.0038,0,0.000,0
695,Qwen2.5-VL-3B,,117.41,73.05,190.46,0.204,124,2,126,1,Yes,yes,Are there more water areas than large roads?,3.57,3.80,9.60,55.8,1.90,0.0153,0.9497,0.0151,5582,2025,528,125,0.0038,0,0.000,0
696,Qwen2.5-VL-3B,,116.98,73.02,190.00,0.204,125,2,127,1,No,no,Are there more circular commercial buildings than commercial buildings?,3.56,3.76,9.51,55.9,1.88,0.0151,0.9406,0.0148,5582,2025,528,126,0.0038,0,0.000,0
697,Qwen2.5-VL-3B,,106.79,73.00,179.79,0.193,121,2,123,0,Yes,no,Is there a rectangular road?,3.50,3.76,9.40,55.4,0.94,0.0078,0.4708,0.0077,5582,2025,528,122,0.0037,0,0.000,0
698,Qwen2.5-VL-3B,,118.21,73.00,191.20,0.205,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,3.70,3.88,9.84,55.8,1.97,0.0154,0.9833,0.0151,5582,2025,528,129,0.0039,0,0.000,0
699,Qwen2.5-VL-3B,,117.13,72.97,190.10,0.204,123,2,125,1,No,no,Are there less forests than commercial buildings?,3.70,3.99,9.82,55.8,1.94,0.0158,0.9710,0.0155,5582,2025,528,124,0.0038,0,0.000,0
700,Qwen2.5-VL-3B,,593.13,144.77,737.90,0.760,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.06,4.62,10.41,56.1,7.27,0.0586,2.4228,0.0572,5582,2025,528,127,0.0039,0,0.000,0
701,Qwen2.5-VL-3B,,117.65,72.58,190.22,0.205,125,2,127,1,No,no,Are there more large residential buildings than commercial buildings?,4.55,4.78,11.20,56.2,2.23,0.0178,1.1137,0.0175,5582,2025,528,126,0.0038,0,0.000,0
702,Qwen2.5-VL-3B,,106.71,72.58,179.30,0.194,121,2,123,0,No,yes,Is a commercial building present?,3.99,4.15,10.38,55.5,1.04,0.0086,0.5195,0.0084,5582,2025,528,122,0.0037,0,0.000,0
703,Qwen2.5-VL-3B,,116.86,72.58,189.45,0.203,122,2,124,0,0,193,What is the amount of roads?,4.13,4.27,10.48,56.1,2.09,0.0172,1.0465,0.0169,5582,2025,528,123,0.0038,0,0.000,0
704,Qwen2.5-VL-3B,,117.14,72.50,189.64,0.204,123,2,125,0,No,yes,Is a building present in the image?,3.89,3.99,10.06,55.9,2.00,0.0162,0.9988,0.0160,5582,2025,528,124,0.0038,0,0.000,0
705,Qwen2.5-VL-3B,,117.66,72.95,190.61,0.205,125,2,127,0,1,19,How many orchards are there in the image?,3.72,3.84,9.77,56.1,1.94,0.0155,0.9704,0.0153,5582,2025,528,126,0.0038,0,0.000,0
706,Qwen2.5-VL-3B,,117.16,144.77,261.93,0.276,123,3,126,0,50,80,What is the amount of grass areas?,3.63,3.76,9.64,56.0,1.91,0.0156,0.6383,0.0152,5582,2025,528,126,0.0038,0,0.000,0
707,Qwen2.5-VL-3B,,106.39,72.99,179.38,0.193,123,2,125,0,0,14,What is the number of water areas?,3.99,4.11,10.22,56.1,1.02,0.0083,0.5117,0.0082,5582,2025,528,124,0.0038,0,0.000,0
708,Qwen2.5-VL-3B,,106.70,72.95,179.65,0.194,121,2,123,1,Yes,yes,Is a grass area present?,4.05,4.07,10.40,56.1,1.04,0.0086,0.5206,0.0085,5582,2025,528,122,0.0037,0,0.000,0
709,Qwen2.5-VL-3B,,106.12,72.89,179.01,0.193,121,2,123,0,No,yes,Is a water area present?,4.15,4.18,10.62,56.0,1.06,0.0088,0.5315,0.0086,5582,2025,528,122,0.0037,0,0.000,0
710,Qwen2.5-VL-3B,,105.82,72.93,178.75,0.192,120,2,122,0,No,yes,Is a road present?,4.22,4.26,10.77,56.1,1.08,0.0090,0.5394,0.0088,5582,2025,528,121,0.0037,0,0.000,0
711,Qwen2.5-VL-3B,,106.28,72.95,179.23,0.194,121,2,123,1,Yes,yes,Is there a medium building?,4.26,4.30,10.91,56.1,1.09,0.0090,0.5464,0.0089,5582,2025,528,122,0.0037,0,0.000,0
712,Qwen2.5-VL-3B,,116.83,72.97,189.81,0.204,122,2,124,1,0,0,How many square roads are there?,4.30,4.34,10.97,56.2,2.19,0.0180,1.0967,0.0177,5582,2025,528,123,0.0038,0,0.000,0
713,Qwen2.5-VL-3B,,106.71,72.94,179.66,0.194,121,2,123,1,Yes,yes,Is there a residential building?,3.97,4.26,10.47,55.8,1.05,0.0087,0.5240,0.0085,5582,2025,528,122,0.0037,0,0.000,0
714,Qwen2.5-VL-3B,,116.87,72.98,189.85,0.204,122,2,124,0,1,88,What is the number of forests?,3.95,4.07,10.42,56.0,2.08,0.0171,1.0419,0.0168,5582,2025,528,123,0.0038,0,0.000,0
715,Qwen2.5-VL-3B,,116.92,72.95,189.87,0.204,122,2,124,0,0,1,How many commercial buildings are there?,3.79,4.11,10.14,55.9,2.01,0.0164,1.0032,0.0162,5582,2025,528,123,0.0038,0,0.000,0
716,Qwen2.5-VL-3B,,116.92,73.04,189.96,0.204,122,2,124,0,No,yes,Is there a large water area?,3.62,3.92,9.76,55.9,1.93,0.0158,0.9655,0.0156,5582,2025,528,123,0.0038,0,0.000,0
717,Qwen2.5-VL-3B,,117.14,72.99,190.13,0.204,124,2,126,1,No,no,Is a circular building present in the image?,3.53,3.80,9.60,55.9,1.90,0.0153,0.9495,0.0151,5582,2025,528,125,0.0038,0,0.000,0
718,Qwen2.5-VL-3B,,117.18,72.99,190.17,0.204,123,2,125,0,0,331,What is the number of residential buildings?,3.53,3.80,9.51,55.8,1.88,0.0153,0.9406,0.0150,5582,2025,528,124,0.0038,0,0.000,0
719,Qwen2.5-VL-3B,,118.54,73.03,191.56,0.206,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,3.53,3.80,9.44,55.8,1.87,0.0146,0.9337,0.0144,5582,2025,528,129,0.0039,0,0.000,0
720,Qwen2.5-VL-3B,,106.97,73.03,180.01,0.194,122,2,124,1,No,no,Is there a circular commercial building?,3.52,3.80,9.40,55.7,0.94,0.0077,0.4708,0.0076,5582,2025,528,123,0.0038,0,0.000,0
721,Qwen2.5-VL-3B,,117.44,212.87,330.31,0.344,124,4,128,0,100,36,What is the amount of farmlands?,3.85,4.19,9.96,56.3,2.98,0.0240,0.7452,0.0233,5582,2025,528,129,0.0039,0,0.000,0
722,Qwen2.5-VL-3B,,106.18,72.96,179.14,0.193,124,2,126,0,0,12,What is the amount of small water areas?,4.25,4.50,10.70,56.3,1.07,0.0086,0.5355,0.0085,5582,2025,528,125,0.0038,0,0.000,0
723,Qwen2.5-VL-3B,,116.83,72.98,189.81,0.204,125,2,127,0,0,334,What is the number of buildings in the image?,4.15,4.22,10.60,56.1,2.12,0.0170,1.0611,0.0167,5582,2025,528,126,0.0038,0,0.000,0
