Question ID,Model,Model Load Time (s),Prefill Time (ms),Decode Time (ms),Total Compute Time (ms),Latency (s),Input Tokens,Output Tokens,Total Tokens,Correct,Model Response,Ground Truth,Question,Avg GPU+CPU Power (W),Max GPU+CPU Power (W),Avg Board Power (W),Max GPU Temp (C),Total Energy (J),Energy per Input Token (J),Energy per Output Token (J),Energy per Total Token (J),RAM Used (MB),RAM Free (MB),Swap Used (MB),KV Active Tokens,KV Active Ratio,Prompt Cache Entries,Prompt Cache Size (MB),Prompt Cache Limit (MB)
615,Qwen2.5-VL-3B,,117.09,72.90,189.98,0.204,123,2,125,0,0,6,What is the number of commercial buildings?,3.53,3.80,9.52,55.9,1.88,0.0153,0.9416,0.0151,5584,2023,538,124,0.0038,0,0.000,0
616,Qwen2.5-VL-3B,,116.86,72.88,189.74,0.203,122,2,124,1,Yes,yes,Are there less buildings than roads?,3.49,3.76,9.47,55.9,1.87,0.0154,0.9367,0.0151,5584,2023,538,123,0.0038,0,0.000,0
617,Qwen2.5-VL-3B,,106.80,73.00,179.80,0.194,121,2,123,0,No,yes,Is there a residential building?,3.48,3.76,9.42,55.8,0.94,0.0078,0.4718,0.0077,5584,2023,538,122,0.0037,0,0.000,0
618,Qwen2.5-VL-3B,,117.34,72.91,190.25,0.205,124,2,126,0,1,17,What is the amount of small water areas?,3.73,3.92,9.79,56.2,1.96,0.0158,0.9794,0.0155,5584,2023,538,125,0.0038,0,0.000,0
619,Qwen2.5-VL-3B,,106.14,72.88,179.02,0.193,124,2,126,1,0,0,What is the amount of square commercial buildings?,3.78,4.07,9.95,56.0,1.00,0.0080,0.4982,0.0079,5584,2023,538,125,0.0038,0,0.000,0
620,Qwen2.5-VL-3B,,106.66,72.95,179.61,0.194,121,2,123,0,No,yes,Is a commercial building present?,3.76,3.80,9.96,56.2,1.00,0.0082,0.4986,0.0081,5576,2031,538,122,0.0037,0,0.000,0
621,Qwen2.5-VL-3B,,106.64,72.92,179.56,0.194,122,2,124,1,No,no,Is there a circular commercial building?,3.97,3.99,10.42,56.1,1.04,0.0085,0.5215,0.0084,5576,2031,538,123,0.0038,0,0.000,0
622,Qwen2.5-VL-3B,,106.13,72.93,179.06,0.193,122,2,124,1,No,no,Is there a square residential building?,4.15,4.15,10.83,55.8,1.08,0.0089,0.5423,0.0087,5576,2031,538,123,0.0038,0,0.000,0
623,Qwen2.5-VL-3B,,117.59,72.94,190.53,0.205,125,2,127,0,3,25,How many medium forests are there in the image?,4.29,4.30,10.96,56.1,2.20,0.0176,1.0988,0.0173,5577,2030,538,126,0.0038,0,0.000,0
624,Qwen2.5-VL-3B,,132.91,72.93,205.85,0.220,130,2,132,1,No,no,Is the number of square water areas equal to the number of commercial buildings?,3.82,3.88,10.01,56.0,2.00,0.0154,1.0023,0.0152,5577,2030,538,131,0.0040,0,0.000,0
625,Qwen2.5-VL-3B,,106.08,72.86,178.94,0.193,120,2,122,0,No,yes,Is there a building?,3.85,4.11,10.12,56.3,1.01,0.0084,0.5062,0.0083,5577,2030,538,121,0.0037,0,0.000,0
626,Qwen2.5-VL-3B,,117.27,72.83,190.10,0.204,124,2,126,0,0,1,What is the amount of medium residential buildings?,3.94,3.99,10.30,56.4,2.06,0.0166,1.0311,0.0164,5577,2030,538,125,0.0038,0,0.000,0
627,Qwen2.5-VL-3B,,106.63,72.88,179.51,0.193,121,2,123,1,Yes,yes,Is there a nature reserve?,3.60,3.60,9.64,55.3,0.97,0.0080,0.4827,0.0078,5577,2030,538,122,0.0037,0,0.000,0
628,Qwen2.5-VL-3B,,116.80,72.87,189.67,0.204,122,2,124,1,No,no,Are there more buildings than roads?,3.97,3.99,10.26,55.9,2.06,0.0169,1.0281,0.0166,5577,2030,538,123,0.0038,0,0.000,0
629,Qwen2.5-VL-3B,,118.48,72.94,191.42,0.205,128,2,130,1,No,no,Is the number of large roads equal to the number of forests?,3.65,3.76,9.71,55.9,1.94,0.0152,0.9705,0.0149,5577,2030,538,129,0.0039,0,0.000,0
630,Qwen2.5-VL-3B,,117.47,72.92,190.39,0.203,124,2,126,1,No,no,Are there less water areas than residential buildings?,3.55,3.60,9.58,56.2,1.92,0.0155,0.9605,0.0152,5577,2030,538,125,0.0038,0,0.000,0
631,Qwen2.5-VL-3B,,117.25,144.65,261.90,0.276,123,3,126,0,10,41,What is the amount of grass areas?,3.47,3.52,9.44,56.2,1.90,0.0154,0.6318,0.0150,5577,2030,538,126,0.0038,0,0.000,0
632,Qwen2.5-VL-3B,,106.14,72.95,179.09,0.193,124,2,126,0,0,7,What is the amount of square water areas?,3.94,3.96,10.21,56.3,1.02,0.0082,0.5111,0.0081,5578,2029,538,125,0.0038,0,0.000,0
633,Qwen2.5-VL-3B,,117.08,72.95,190.04,0.204,123,2,125,1,No,no,Are there more residential buildings than roads?,4.23,4.38,10.72,56.6,2.14,0.0174,1.0690,0.0171,5578,2029,538,124,0.0038,0,0.000,0
634,Qwen2.5-VL-3B,,133.33,72.97,206.30,0.220,131,2,133,1,No,no,Is the number of residential buildings equal to the number of roads in the image?,3.88,4.07,10.10,56.5,2.01,0.0154,1.0068,0.0151,5578,2029,538,132,0.0040,0,0.000,0
635,Qwen2.5-VL-3B,,106.72,72.90,179.62,0.193,122,2,124,1,Yes,yes,Is a rectangular water area present?,3.68,3.72,9.82,56.0,0.98,0.0081,0.4917,0.0079,5578,2029,538,123,0.0038,0,0.000,0
636,Qwen2.5-VL-3B,,118.24,72.87,191.11,0.205,128,2,130,1,No,no,Is the number of buildings equal to the number of water areas?,4.06,4.27,10.51,56.7,2.09,0.0164,1.0474,0.0161,5578,2029,538,129,0.0039,0,0.000,0
637,Qwen2.5-VL-3B,,118.07,72.87,190.94,0.204,126,2,128,1,1,1,What is the number of circular forests in the image?,3.81,4.03,10.05,56.6,2.00,0.0159,1.0021,0.0157,5578,2029,538,127,0.0039,0,0.000,0
638,Qwen2.5-VL-3B,,133.63,72.95,206.58,0.220,132,2,134,1,No,no,Is the number of commercial buildings equal to the number of water areas in the image?,3.65,3.92,9.75,56.5,1.94,0.0147,0.9724,0.0145,5578,2029,538,133,0.0041,0,0.000,0
639,Qwen2.5-VL-3B,,117.49,72.88,190.37,0.204,124,2,126,0,0,13,What is the amount of small residential buildings?,3.64,3.68,9.63,55.8,1.93,0.0156,0.9654,0.0153,5578,2029,538,125,0.0038,0,0.000,0
640,Qwen2.5-VL-3B,,117.21,72.86,190.08,0.204,123,2,125,1,Yes,yes,Are there less residential buildings than roads?,3.51,3.56,9.50,55.8,1.91,0.0155,0.9525,0.0152,5578,2029,538,124,0.0038,0,0.000,0
641,Qwen2.5-VL-3B,,106.67,72.95,179.62,0.193,121,2,123,0,No,yes,Is a medium building present?,3.40,3.48,9.40,55.8,0.94,0.0078,0.4708,0.0077,5578,2029,538,122,0.0037,0,0.000,0
642,Qwen2.5-VL-3B,,118.75,72.90,191.65,0.205,129,2,131,0,0,175,How many roads at the bottom of a  residential building are there?,3.92,4.11,10.32,56.7,2.06,0.0159,1.0280,0.0157,5578,2029,538,130,0.0040,0,0.000,0
643,Qwen2.5-VL-3B,,117.41,72.92,190.33,0.204,124,2,126,0,Yes,no,Are there less residential buildings than heaths?,3.70,3.96,9.97,56.6,1.99,0.0160,0.9943,0.0158,5578,2029,538,125,0.0038,0,0.000,0
644,Qwen2.5-VL-3B,,117.60,72.88,190.48,0.204,127,2,129,1,No,no,Are there more buildings next to a  road than buildings?,3.61,3.92,9.79,56.5,1.95,0.0154,0.9754,0.0151,5578,2029,538,128,0.0039,0,0.000,0
645,Qwen2.5-VL-3B,,106.06,72.82,178.88,0.193,122,2,124,1,Yes,yes,Are there more roads than buildings?,3.42,3.48,9.44,56.0,0.95,0.0078,0.4728,0.0076,5578,2029,538,123,0.0038,0,0.000,0
646,Qwen2.5-VL-3B,,116.75,72.84,189.58,0.203,122,2,124,0,No,yes,Is a medium commercial building present?,3.91,4.15,10.28,56.4,2.05,0.0168,1.0256,0.0165,5578,2029,538,123,0.0038,0,0.000,0
647,Qwen2.5-VL-3B,,132.98,72.88,205.86,0.219,130,2,132,0,0,15,What is the number of residential buildings at the bottom of a  road?,3.72,3.96,9.84,56.2,1.96,0.0151,0.9813,0.0149,5578,2029,538,131,0.0040,0,0.000,0
648,Qwen2.5-VL-3B,,117.11,72.87,189.98,0.203,123,2,125,1,No,no,Are there less forests than residential buildings?,3.64,3.68,9.65,56.1,1.94,0.0157,0.9684,0.0155,5578,2029,538,124,0.0038,0,0.000,0
649,Qwen2.5-VL-3B,,118.51,72.92,191.43,0.205,128,2,130,1,No,no,Is the number of forests equal to the number of commercial buildings?,3.49,3.60,9.38,56.0,1.87,0.0146,0.9366,0.0144,5578,2029,538,129,0.0039,0,0.000,0
650,Qwen2.5-VL-3B,,117.08,72.89,189.98,0.203,123,2,125,0,1,93,What is the amount of large forests?,3.45,3.56,9.26,55.9,1.85,0.0150,0.9247,0.0148,5578,2029,538,124,0.0038,0,0.000,0
651,Qwen2.5-VL-3B,,117.19,72.82,190.00,0.204,123,2,125,1,Yes,yes,Are there more forests than commercial buildings?,3.43,3.56,9.22,55.8,1.84,0.0150,0.9208,0.0147,5578,2029,538,124,0.0038,0,0.000,0
652,Qwen2.5-VL-3B,,117.59,72.83,190.43,0.203,125,2,127,0,3,1,How many square forests are there in the image?,3.56,3.88,9.54,56.3,1.89,0.0151,0.9439,0.0149,5578,2029,538,126,0.0038,0,0.000,0
653,Qwen2.5-VL-3B,,118.27,72.89,191.16,0.205,127,2,129,0,No,yes,Is there a building on the right of a  road?,3.53,3.84,9.58,56.2,1.90,0.0149,0.9477,0.0147,5578,2029,538,128,0.0039,0,0.000,0
654,Qwen2.5-VL-3B,,118.21,72.84,191.05,0.205,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of roads?,3.56,3.88,9.55,56.3,1.89,0.0148,0.9456,0.0145,5579,2028,538,129,0.0039,0,0.000,0
655,Qwen2.5-VL-3B,,133.32,72.89,206.21,0.220,131,2,133,0,0,15,What is the amount of residential buildings at the top of a  water area?,3.56,3.88,9.54,56.2,1.89,0.0144,0.9452,0.0142,5579,2028,538,132,0.0040,0,0.000,0
656,Qwen2.5-VL-3B,,118.57,72.92,191.49,0.206,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,3.64,3.88,9.69,56.3,1.92,0.0150,0.9605,0.0148,5579,2028,538,129,0.0039,0,0.000,0
657,Qwen2.5-VL-3B,,117.18,72.93,190.11,0.204,124,2,126,1,No,no,Is a circular road present in the image?,3.63,3.92,9.62,56.1,1.90,0.0154,0.9521,0.0151,5579,2028,538,125,0.0038,0,0.000,0
658,Qwen2.5-VL-3B,,117.12,72.85,189.97,0.204,123,2,125,0,0,14,What is the amount of heaths?,3.55,3.84,9.58,56.0,1.90,0.0154,0.9476,0.0152,5579,2028,538,124,0.0038,0,0.000,0
659,Qwen2.5-VL-3B,,118.81,72.89,191.69,0.205,129,2,131,1,No,no,Is the number of grass areas equal to the number of residential buildings?,3.49,3.76,9.56,55.9,1.89,0.0147,0.9455,0.0144,5579,2028,538,130,0.0040,0,0.000,0
660,Qwen2.5-VL-3B,,117.33,72.91,190.24,0.204,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of forests?,3.55,3.84,9.52,55.9,1.88,0.0147,0.9416,0.0145,5579,2028,538,129,0.0039,0,0.000,0
661,Qwen2.5-VL-3B,,117.43,144.55,261.99,0.276,124,3,127,0,10,13,What is the number of farmlands?,3.53,3.80,9.56,55.9,1.89,0.0153,0.6304,0.0149,5579,2028,538,127,0.0039,0,0.000,0
662,Qwen2.5-VL-3B,,117.36,72.87,190.23,0.204,124,2,126,1,No,no,Are there more commercial buildings than water areas?,3.92,3.96,10.14,56.5,2.03,0.0163,1.0131,0.0161,5581,2026,538,125,0.0038,0,0.000,0
663,Qwen2.5-VL-3B,,117.31,72.87,190.18,0.204,126,2,128,0,No,yes,Are there less grass areas than roads in the image?,3.82,4.19,9.95,56.3,1.97,0.0156,0.9848,0.0154,5581,2026,538,127,0.0039,0,0.000,0
664,Qwen2.5-VL-3B,,117.17,72.76,189.92,0.204,126,2,128,1,Yes,yes,Are there less commercial buildings than forests in the image?,3.68,3.99,9.74,56.2,1.93,0.0153,0.9640,0.0151,5581,2026,538,127,0.0039,0,0.000,0
665,Qwen2.5-VL-3B,,117.10,72.79,189.89,0.203,123,2,125,0,3,0,How many rectangular nature reserves are there?,3.60,3.88,9.56,56.2,1.89,0.0154,0.9455,0.0151,5582,2025,538,124,0.0038,0,0.000,0
666,Qwen2.5-VL-3B,,117.10,72.79,189.89,0.204,123,2,125,1,No,no,Are there less roads than water areas?,3.53,3.80,9.56,56.2,1.89,0.0154,0.9456,0.0151,5582,2025,538,124,0.0038,0,0.000,0
667,Qwen2.5-VL-3B,,124.59,72.88,197.47,0.211,122,2,124,0,0,1,How many industrials are there?,3.48,3.76,9.51,56.0,1.88,0.0154,0.9406,0.0152,5582,2025,538,123,0.0038,0,0.000,0
668,Qwen2.5-VL-3B,,106.71,72.91,179.62,0.193,121,2,123,1,Yes,yes,Is there a small forest?,3.48,3.76,9.60,55.8,0.96,0.0079,0.4808,0.0078,5582,2025,538,122,0.0037,0,0.000,0
669,Qwen2.5-VL-3B,,118.47,72.82,191.29,0.205,128,2,130,0,0,14,What is the number of buildings next to a  water area?,3.66,3.84,9.87,55.9,1.98,0.0155,0.9903,0.0152,5582,2025,538,129,0.0039,0,0.000,0
670,Qwen2.5-VL-3B,,105.82,72.86,178.68,0.192,123,2,125,0,0,3,What is the number of parkings?,3.76,4.07,10.10,56.1,1.01,0.0082,0.5056,0.0081,5582,2025,538,124,0.0038,0,0.000,0
671,Qwen2.5-VL-3B,,106.27,72.88,179.15,0.193,123,2,125,1,0,0,What is the amount of rectangular roads?,3.74,3.84,10.04,55.8,1.01,0.0082,0.5026,0.0080,5582,2025,538,124,0.0038,0,0.000,0
672,Qwen2.5-VL-3B,,106.61,72.84,179.45,0.193,121,2,123,0,Yes,no,Is a medium road present?,4.07,4.07,10.66,55.8,1.07,0.0088,0.5335,0.0087,5582,2025,538,122,0.0037,0,0.000,0
673,Qwen2.5-VL-3B,,106.00,72.86,178.85,0.192,121,2,123,1,Yes,yes,Is a farmland present?,4.23,4.26,10.76,56.3,1.08,0.0089,0.5385,0.0088,5582,2025,538,122,0.0037,0,0.000,0
674,Qwen2.5-VL-3B,,117.53,72.88,190.42,0.204,127,2,129,0,No,yes,Is a heath next to a  commercial building present?,4.32,4.34,10.92,56.2,2.18,0.0172,1.0918,0.0169,5582,2025,538,128,0.0039,0,0.000,0
675,Qwen2.5-VL-3B,,117.30,72.91,190.21,0.204,124,2,126,1,Yes,yes,Are there more water areas than commercial buildings?,3.82,3.84,10.12,56.0,2.03,0.0163,1.0131,0.0161,5582,2025,538,125,0.0038,0,0.000,0
676,Qwen2.5-VL-3B,,106.34,72.86,179.21,0.193,123,2,125,1,No,no,Are there more residential buildings than forests?,3.58,3.64,9.68,56.0,0.97,0.0079,0.4847,0.0078,5582,2025,538,124,0.0038,0,0.000,0
677,Qwen2.5-VL-3B,,116.82,72.83,189.65,0.203,122,2,124,1,Yes,yes,Is there a small water area?,3.99,4.18,10.40,56.3,2.08,0.0170,1.0375,0.0167,5582,2025,538,123,0.0038,0,0.000,0
678,Qwen2.5-VL-3B,,117.37,72.92,190.29,0.204,124,2,126,1,Yes,yes,Are there less commercial buildings than grass areas?,3.65,3.68,9.76,56.0,1.96,0.0158,0.9783,0.0155,5582,2025,538,125,0.0038,0,0.000,0
679,Qwen2.5-VL-3B,,118.78,72.86,191.64,0.205,129,2,131,1,No,no,Is the number of roads equal to the number of small residential buildings?,3.52,3.56,9.54,56.0,1.91,0.0148,0.9565,0.0146,5582,2025,538,130,0.0040,0,0.000,0
680,Qwen2.5-VL-3B,,117.10,72.95,190.05,0.204,123,2,125,1,Yes,yes,Are there less buildings than water areas?,3.48,3.52,9.46,55.9,1.90,0.0154,0.9485,0.0152,5582,2025,538,124,0.0038,0,0.000,0
681,Qwen2.5-VL-3B,,117.57,72.91,190.48,0.204,125,2,127,1,No,no,Is there a circular residential building in the image?,3.47,3.52,9.36,55.8,1.88,0.0150,0.9396,0.0148,5582,2025,538,126,0.0038,0,0.000,0
682,Qwen2.5-VL-3B,,117.16,72.86,190.03,0.204,123,2,125,0,No,yes,Are there more roads than water areas?,3.46,3.52,9.40,55.8,1.89,0.0153,0.9436,0.0151,5582,2025,538,124,0.0038,0,0.000,0
683,Qwen2.5-VL-3B,,117.38,72.89,190.26,0.204,124,2,126,0,0,2,What is the number of medium commercial buildings?,3.35,3.48,9.30,56.2,1.86,0.0150,0.9287,0.0147,5582,2025,538,125,0.0038,0,0.000,0
684,Qwen2.5-VL-3B,,118.46,72.86,191.32,0.205,128,2,130,0,No,yes,Is a road on the right of a  water area present?,3.37,3.52,9.34,56.2,1.87,0.0146,0.9327,0.0143,5582,2025,538,129,0.0039,0,0.000,0
685,Qwen2.5-VL-3B,,106.01,72.81,178.82,0.192,121,2,123,0,No,yes,Is a rectangular building present?,3.33,3.33,9.17,55.4,0.92,0.0076,0.4589,0.0075,5582,2025,538,122,0.0037,0,0.000,0
686,Qwen2.5-VL-3B,,117.08,72.84,189.92,0.204,123,2,125,1,Yes,yes,Are there more forests than residential buildings?,3.81,3.84,10.01,56.1,2.01,0.0163,1.0032,0.0161,5582,2025,538,124,0.0038,0,0.000,0
687,Qwen2.5-VL-3B,,106.59,72.85,179.44,0.193,123,2,125,0,Yes,no,Are there less roads than residential buildings?,3.48,3.48,9.52,55.5,0.95,0.0078,0.4768,0.0076,5582,2025,538,124,0.0038,0,0.000,0
688,Qwen2.5-VL-3B,,118.69,72.87,191.56,0.205,129,2,131,1,No,no,Is the number of residential buildings equal to the number of parkings?,3.94,3.96,10.18,55.9,2.04,0.0158,1.0201,0.0156,5582,2025,538,130,0.0040,0,0.000,0
689,Qwen2.5-VL-3B,,118.50,72.84,191.34,0.205,129,2,131,0,No,yes,Is there a water area at the top of a  residential building?,3.69,3.72,9.79,55.9,1.96,0.0152,0.9813,0.0150,5582,2025,538,130,0.0040,0,0.000,0
690,Qwen2.5-VL-3B,,117.31,72.86,190.17,0.204,124,2,126,1,Yes,yes,Are there less residential buildings than grass areas?,3.56,3.60,9.51,55.8,1.91,0.0154,0.9535,0.0151,5582,2025,538,125,0.0038,0,0.000,0
691,Qwen2.5-VL-3B,,106.32,72.87,179.19,0.193,123,2,125,1,Yes,yes,Are there less water areas than forests?,3.44,3.52,9.42,55.8,0.94,0.0077,0.4718,0.0075,5582,2025,538,124,0.0038,0,0.000,0
692,Qwen2.5-VL-3B,,118.71,72.88,191.59,0.206,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of rectangular roads?,3.85,3.88,10.08,56.2,2.02,0.0156,1.0091,0.0154,5582,2025,538,130,0.0040,0,0.000,0
693,Qwen2.5-VL-3B,,117.33,72.81,190.14,0.204,124,2,126,0,Yes,no,Are there less rectangular forests than water areas?,3.77,4.03,9.89,56.6,1.97,0.0159,0.9858,0.0156,5582,2025,538,125,0.0038,0,0.000,0
694,Qwen2.5-VL-3B,,116.80,72.86,189.65,0.203,122,2,124,0,No,yes,Is there a large water area?,3.52,3.56,9.51,55.9,1.91,0.0156,0.9535,0.0154,5582,2025,538,123,0.0038,0,0.000,0
695,Qwen2.5-VL-3B,,117.33,72.89,190.22,0.204,124,2,126,1,Yes,yes,Are there more water areas than large roads?,3.47,3.52,9.40,56.0,1.89,0.0152,0.9435,0.0150,5582,2025,538,125,0.0038,0,0.000,0
696,Qwen2.5-VL-3B,,116.79,72.93,189.72,0.204,125,2,127,1,No,no,Are there more circular commercial buildings than commercial buildings?,3.46,3.52,9.36,55.9,1.88,0.0150,0.9397,0.0148,5582,2025,538,126,0.0038,0,0.000,0
697,Qwen2.5-VL-3B,,106.61,72.87,179.49,0.193,121,2,123,0,Yes,no,Is there a rectangular road?,3.33,3.33,9.13,55.2,0.91,0.0076,0.4569,0.0074,5582,2025,538,122,0.0037,0,0.000,0
698,Qwen2.5-VL-3B,,118.21,72.84,191.05,0.205,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,3.81,3.84,10.01,55.9,2.01,0.0157,1.0032,0.0154,5582,2025,538,129,0.0039,0,0.000,0
699,Qwen2.5-VL-3B,,117.09,72.85,189.94,0.204,123,2,125,1,No,no,Are there less forests than commercial buildings?,3.60,3.64,9.71,55.9,1.95,0.0158,0.9734,0.0156,5582,2025,538,124,0.0038,0,0.000,0
700,Qwen2.5-VL-3B,,592.81,144.77,737.58,0.761,124,3,127,1,Rural,rural,Is it a rural or an urban area,4.01,4.62,10.35,56.4,7.27,0.0586,2.4217,0.0572,5582,2025,538,127,0.0039,0,0.000,0
701,Qwen2.5-VL-3B,,117.55,72.84,190.39,0.204,125,2,127,1,No,no,Are there more large residential buildings than commercial buildings?,4.57,4.78,11.11,56.3,2.21,0.0177,1.1057,0.0174,5582,2025,538,126,0.0038,0,0.000,0
702,Qwen2.5-VL-3B,,106.64,72.92,179.56,0.193,121,2,123,0,No,yes,Is a commercial building present?,4.11,4.38,10.35,56.1,1.04,0.0086,0.5180,0.0084,5582,2025,538,122,0.0037,0,0.000,0
703,Qwen2.5-VL-3B,,116.75,72.78,189.53,0.203,122,2,124,0,0,193,What is the amount of roads?,4.13,4.23,10.39,56.3,2.08,0.0170,1.0383,0.0167,5582,2025,538,123,0.0038,0,0.000,0
704,Qwen2.5-VL-3B,,117.16,72.91,190.07,0.204,123,2,125,0,No,yes,Is a building present in the image?,3.87,4.11,10.10,56.2,2.00,0.0163,1.0008,0.0160,5582,2025,538,124,0.0038,0,0.000,0
705,Qwen2.5-VL-3B,,117.57,72.89,190.46,0.204,125,2,127,0,1,19,How many orchards are there in the image?,3.69,3.88,9.75,56.0,1.93,0.0154,0.9655,0.0152,5582,2025,538,126,0.0038,0,0.000,0
706,Qwen2.5-VL-3B,,117.07,144.42,261.49,0.275,123,3,126,0,50,80,What is the amount of grass areas?,3.63,3.80,9.62,56.1,1.91,0.0155,0.6350,0.0151,5582,2025,538,126,0.0038,0,0.000,0
707,Qwen2.5-VL-3B,,106.30,72.80,179.11,0.193,123,2,125,0,0,14,What is the number of water areas?,3.93,4.03,10.25,56.2,1.03,0.0083,0.5131,0.0082,5582,2025,538,124,0.0038,0,0.000,0
708,Qwen2.5-VL-3B,,106.59,72.84,179.43,0.193,121,2,123,1,Yes,yes,Is a grass area present?,4.05,4.07,10.42,56.2,1.04,0.0086,0.5217,0.0085,5582,2025,538,122,0.0037,0,0.000,0
709,Qwen2.5-VL-3B,,106.06,72.84,178.90,0.193,121,2,123,0,No,yes,Is a water area present?,4.15,4.19,10.62,56.2,1.06,0.0088,0.5315,0.0086,5582,2025,538,122,0.0037,0,0.000,0
710,Qwen2.5-VL-3B,,105.67,72.81,178.48,0.191,120,2,122,0,No,yes,Is a road present?,4.22,4.26,10.72,56.5,1.07,0.0089,0.5365,0.0088,5582,2025,538,121,0.0037,0,0.000,0
711,Qwen2.5-VL-3B,,106.30,72.73,179.03,0.193,121,2,123,1,Yes,yes,Is there a medium building?,4.24,4.30,10.81,56.1,1.08,0.0090,0.5415,0.0088,5582,2025,538,122,0.0037,0,0.000,0
712,Qwen2.5-VL-3B,,116.73,72.83,189.56,0.204,122,2,124,1,0,0,How many square roads are there?,4.30,4.34,10.97,56.4,2.20,0.0180,1.0978,0.0177,5582,2025,538,123,0.0038,0,0.000,0
713,Qwen2.5-VL-3B,,106.61,72.78,179.39,0.193,121,2,123,1,Yes,yes,Is there a residential building?,4.03,4.38,10.55,56.1,1.06,0.0087,0.5280,0.0086,5582,2025,538,122,0.0037,0,0.000,0
714,Qwen2.5-VL-3B,,116.74,72.81,189.55,0.203,122,2,124,0,1,88,What is the number of forests?,4.01,4.11,10.41,56.4,2.08,0.0171,1.0416,0.0168,5582,2025,538,123,0.0038,0,0.000,0
715,Qwen2.5-VL-3B,,116.84,72.90,189.74,0.204,122,2,124,0,0,1,How many commercial buildings are there?,3.87,4.22,10.10,56.1,2.00,0.0164,0.9998,0.0161,5582,2025,538,123,0.0038,0,0.000,0
716,Qwen2.5-VL-3B,,116.86,72.84,189.70,0.204,122,2,124,0,No,yes,Is there a large water area?,3.65,3.96,9.80,56.1,1.94,0.0159,0.9694,0.0156,5582,2025,538,123,0.0038,0,0.000,0
717,Qwen2.5-VL-3B,,117.06,72.79,189.85,0.204,124,2,126,1,No,no,Is a circular building present in the image?,3.56,3.84,9.67,56.0,1.91,0.0154,0.9556,0.0152,5582,2025,538,125,0.0038,0,0.000,0
718,Qwen2.5-VL-3B,,117.04,72.84,189.88,0.204,123,2,125,0,0,331,What is the number of residential buildings?,3.55,3.80,9.52,56.1,1.88,0.0153,0.9416,0.0151,5582,2025,538,124,0.0038,0,0.000,0
719,Qwen2.5-VL-3B,,118.42,72.78,191.21,0.204,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,3.51,3.76,9.52,56.2,1.88,0.0147,0.9416,0.0145,5582,2025,538,129,0.0039,0,0.000,0
720,Qwen2.5-VL-3B,,106.72,72.81,179.53,0.193,122,2,124,1,No,no,Is there a circular commercial building?,3.46,3.72,9.46,55.8,0.95,0.0078,0.4738,0.0076,5582,2025,538,123,0.0038,0,0.000,0
721,Qwen2.5-VL-3B,,117.29,212.55,329.84,0.344,124,4,128,0,100,36,What is the amount of farmlands?,3.84,4.19,10.05,56.4,3.01,0.0243,0.7526,0.0235,5582,2025,538,129,0.0039,0,0.000,0
722,Qwen2.5-VL-3B,,106.16,72.97,179.13,0.193,124,2,126,0,0,12,What is the amount of small water areas?,4.27,4.50,10.79,56.5,1.08,0.0087,0.5405,0.0086,5582,2025,538,125,0.0038,0,0.000,0
723,Qwen2.5-VL-3B,,116.83,72.85,189.68,0.204,125,2,127,0,0,334,What is the number of buildings in the image?,4.20,4.30,10.67,56.4,2.13,0.0170,1.0650,0.0168,5582,2025,538,126,0.0038,0,0.000,0
724,Qwen2.5-VL-3B,,106.05,72.89,178.94,0.193,124,2,126,0,0,1,What is the number of medium water areas?,3.95,4.22,10.21,55.9,1.02,0.0082,0.5111,0.0081,5582,2025,538,125,0.0038,0,0.000,0
725,Qwen2.5-VL-3B,,105.70,144.35,250.05,0.264,123,3,126,0,10,31,What is the number of small forests?,3.98,4.11,10.31,56.1,2.06,0.0168,0.6870,0.0164,5582,2025,538,126,0.0038,0,0.000,0
726,Qwen2.5-VL-3B,,106.29,72.85,179.14,0.193,120,2,122,1,Yes,yes,Is a forest present?,4.25,4.38,10.78,56.3,1.08,0.0090,0.5395,0.0088,5582,2025,538,121,0.0037,0,0.000,0
727,Qwen2.5-VL-3B,,106.26,72.87,179.13,0.193,121,2,123,1,Yes,yes,Is there a rectangular building?,4.23,4.26,10.74,56.3,1.07,0.0089,0.5375,0.0087,5582,2025,538,122,0.0037,0,0.000,0
728,Qwen2.5-VL-3B,,117.23,72.83,190.06,0.204,124,2,126,1,Yes,yes,Are there more water areas than commercial buildings?,4.31,4.38,10.91,56.2,2.18,0.0176,1.0899,0.0173,5582,2025,538,125,0.0038,0,0.000,0
729,Qwen2.5-VL-3B,,117.24,72.78,190.02,0.204,124,2,126,0,0,1,What is the amount of large water areas?,4.03,4.34,10.30,56.2,2.04,0.0165,1.0202,0.0162,5582,2025,538,125,0.0038,0,0.000,0
730,Qwen2.5-VL-3B,,117.88,72.97,190.85,0.205,126,2,128,0,No,yes,Are there more residential buildings than roads in the image?,3.80,4.03,9.90,56.2,1.96,0.0156,0.9800,0.0153,5582,2025,538,127,0.0039,0,0.000,0
