question_id,model_name,model_load_time_s,prefill_ms,decode_ms,prefill_plus_decode_ms,latency_sec,input_tokens,output_tokens,total_tokens,correct,model_response,ground_truth,question_text,avg_gpu_cv_w,max_gpu_cv_w,avg_power_in_w,max_gpu_temp_c,energy_total_j,energy_per_input_token_j,energy_per_output_token_j,energy_per_total_token_j,ram_used_mb,ram_free_mb,swap_used_mb,kv_cache_usage_ratio,kv_cache_tokens,prompt_cache_mb
625,Qwen2.5-VL-3B,,699.14,72.29,771.44,0.784,120,2,122,0,No,yes,Is there a building?,5.27,5.48,12.18,59.3,8.53,0.0711,4.2657,0.0699,5560,2047,400,0.0000,0,0.00
626,Qwen2.5-VL-3B,,700.17,278.23,978.40,0.991,124,5,129,0,1000,1,What is the amount of medium residential buildings?,5.29,5.52,12.14,59.4,10.92,0.0881,2.1837,0.0846,5560,2047,400,0.0000,0,0.00
627,Qwen2.5-VL-3B,,698.96,72.17,771.13,0.784,121,2,123,1,Yes,yes,Is there a nature reserve?,5.27,5.52,12.29,59.5,8.61,0.0711,4.3034,0.0700,5560,2047,400,0.0000,0,0.00
628,Qwen2.5-VL-3B,,699.49,72.30,771.79,0.785,122,2,124,0,Yes,no,Are there more buildings than roads?,5.27,5.56,12.08,59.3,8.46,0.0693,4.2284,0.0682,5560,2047,400,0.0000,0,0.00
629,Qwen2.5-VL-3B,,712.18,72.15,784.34,0.797,128,2,130,1,No,no,Is the number of large roads equal to the number of forests?,5.27,5.52,12.05,59.4,8.43,0.0659,4.2165,0.0649,5560,2047,400,0.0000,0,0.00
630,Qwen2.5-VL-3B,,699.82,72.25,772.07,0.785,124,2,126,0,Yes,no,Are there less water areas than residential buildings?,5.30,5.56,12.15,59.5,8.52,0.0687,4.2589,0.0676,5560,2047,400,0.0000,0,0.00
631,Qwen2.5-VL-3B,,700.43,210.72,911.15,0.924,123,4,127,0,100,41,What is the amount of grass areas?,5.30,5.56,12.11,59.6,10.89,0.0886,2.7231,0.0858,5560,2047,400,0.0000,0,0.00
632,Qwen2.5-VL-3B,,698.46,210.69,909.14,0.922,124,4,128,0,100,7,What is the amount of square water areas?,5.08,5.44,11.86,59.5,10.65,0.0859,2.6629,0.0832,5560,2047,400,0.0000,0,0.00
633,Qwen2.5-VL-3B,,699.74,72.20,771.94,0.785,123,2,125,0,Yes,no,Are there more residential buildings than roads?,4.94,5.44,11.73,59.5,8.18,0.0665,4.0925,0.0655,5560,2047,400,0.0000,0,0.00
634,Qwen2.5-VL-3B,,714.03,72.58,786.61,0.800,131,2,133,1,No,no,Is the number of residential buildings equal to the number of roads in the image?,5.20,5.40,11.97,59.2,8.39,0.0640,4.1927,0.0630,5560,2047,400,0.0000,0,0.00
635,Qwen2.5-VL-3B,,700.09,72.62,772.72,0.785,122,2,124,1,Yes,yes,Is a rectangular water area present?,5.27,5.48,12.16,59.2,8.52,0.0699,4.2618,0.0687,5560,2047,400,0.0000,0,0.00
636,Qwen2.5-VL-3B,,712.71,72.37,785.07,0.798,128,2,130,1,No,no,Is the number of buildings equal to the number of water areas?,5.28,5.56,12.09,59.2,8.47,0.0662,4.2337,0.0651,5560,2047,400,0.0000,0,0.00
637,Qwen2.5-VL-3B,,711.52,72.26,783.78,0.797,126,2,128,1,1,1,What is the number of circular forests in the image?,5.31,5.52,12.17,59.4,8.53,0.0677,4.2627,0.0666,5560,2047,400,0.0000,0,0.00
638,Qwen2.5-VL-3B,,714.71,72.20,786.90,0.800,132,2,134,1,No,no,Is the number of commercial buildings equal to the number of water areas in the image?,5.29,5.56,12.14,59.5,8.51,0.0645,4.2559,0.0635,5560,2047,400,0.0000,0,0.00
639,Qwen2.5-VL-3B,,700.82,279.12,979.95,0.993,124,5,129,0,1000,13,What is the amount of small residential buildings?,5.37,5.52,12.23,59.6,11.02,0.0888,2.2032,0.0854,5560,2047,400,0.0000,0,0.00
640,Qwen2.5-VL-3B,,699.85,72.19,772.04,0.785,123,2,125,1,Yes,yes,Are there less residential buildings than roads?,5.30,5.52,12.34,59.5,8.64,0.0703,4.3215,0.0691,5560,2047,400,0.0000,0,0.00
641,Qwen2.5-VL-3B,,699.40,72.15,771.55,0.784,121,2,123,0,No,yes,Is a medium building present?,5.25,5.52,12.11,59.2,8.48,0.0701,4.2401,0.0689,5560,2047,400,0.0000,0,0.00
642,Qwen2.5-VL-3B,,712.53,72.26,784.79,0.798,129,2,131,0,4,175,How many roads at the bottom of a  residential building are there?,5.24,5.52,12.03,59.3,8.42,0.0653,4.2105,0.0643,5560,2047,400,0.0000,0,0.00
643,Qwen2.5-VL-3B,,699.36,72.14,771.50,0.785,124,2,126,0,Yes,no,Are there less residential buildings than heaths?,5.31,5.52,12.21,59.3,8.56,0.0690,4.2776,0.0679,5560,2047,400,0.0000,0,0.00
644,Qwen2.5-VL-3B,,700.66,72.63,773.28,0.786,127,2,129,0,Yes,no,Are there more buildings next to a  road than buildings?,5.23,5.44,12.08,59.2,8.46,0.0666,4.2321,0.0656,5560,2047,400,0.0000,0,0.00
645,Qwen2.5-VL-3B,,699.03,72.23,771.26,0.784,122,2,124,1,Yes,yes,Are there more roads than buildings?,5.25,5.52,12.03,59.6,8.42,0.0691,4.2124,0.0679,5560,2047,400,0.0000,0,0.00
646,Qwen2.5-VL-3B,,699.48,72.20,771.68,0.785,122,2,124,0,No,yes,Is a medium commercial building present?,5.26,5.52,12.07,59.3,8.45,0.0693,4.2243,0.0681,5560,2047,400,0.0000,0,0.00
647,Qwen2.5-VL-3B,,712.65,72.43,785.09,0.798,130,2,132,0,0,15,What is the number of residential buildings at the bottom of a  road?,5.21,5.36,12.05,59.4,8.44,0.0649,4.2204,0.0639,5560,2047,400,0.0000,0,0.00
648,Qwen2.5-VL-3B,,700.23,72.60,772.83,0.786,123,2,125,0,Yes,no,Are there less forests than residential buildings?,5.31,5.52,12.13,59.6,8.50,0.0691,4.2500,0.0680,5563,2044,400,0.0000,0,0.00
649,Qwen2.5-VL-3B,,711.99,72.31,784.30,0.797,128,2,130,1,No,no,Is the number of forests equal to the number of commercial buildings?,5.26,5.52,12.10,59.4,8.47,0.0662,4.2361,0.0652,5561,2046,400,0.0000,0,0.00
650,Qwen2.5-VL-3B,,699.84,345.86,1045.70,1.059,123,6,129,0,1.3 billion hectares,93,What is the amount of large forests?,5.39,5.56,12.22,59.4,12.22,0.0994,2.0374,0.0948,5561,2046,400,0.0000,0,0.00
651,Qwen2.5-VL-3B,,699.76,72.23,771.99,0.785,123,2,125,1,Yes,yes,Are there more forests than commercial buildings?,5.20,5.59,12.10,59.3,8.45,0.0687,4.2272,0.0676,5561,2046,400,0.0000,0,0.00
652,Qwen2.5-VL-3B,,700.30,143.53,843.83,0.857,125,3,128,0,10,1,How many square forests are there in the image?,5.25,5.52,12.13,59.6,9.71,0.0777,3.2354,0.0758,5561,2046,400,0.0000,0,0.00
653,Qwen2.5-VL-3B,,712.41,72.33,784.74,0.798,127,2,129,0,No,yes,Is there a building on the right of a  road?,5.11,5.48,11.93,59.5,8.34,0.0656,4.1679,0.0646,5561,2046,400,0.0000,0,0.00
654,Qwen2.5-VL-3B,,712.45,72.65,785.10,0.798,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of roads?,5.31,5.52,12.14,59.7,8.50,0.0664,4.2521,0.0654,5561,2046,400,0.0000,0,0.00
655,Qwen2.5-VL-3B,,713.23,72.33,785.56,0.798,131,2,133,0,0,15,What is the amount of residential buildings at the top of a  water area?,5.33,5.56,12.13,59.5,8.50,0.0649,4.2497,0.0639,5561,2046,400,0.0000,0,0.00
656,Qwen2.5-VL-3B,,712.34,72.24,784.58,0.797,128,2,130,1,No,no,Is the number of water areas equal to the number of buildings?,5.33,5.56,12.19,59.5,8.54,0.0667,4.2713,0.0657,5561,2046,400,0.0000,0,0.00
657,Qwen2.5-VL-3B,,699.63,72.25,771.88,0.785,124,2,126,1,No,no,Is a circular road present in the image?,5.32,5.52,12.19,59.4,8.54,0.0688,4.2677,0.0677,5561,2046,400,0.0000,0,0.00
658,Qwen2.5-VL-3B,,699.60,210.79,910.40,0.923,123,4,127,0,100,14,What is the amount of heaths?,5.29,5.52,12.15,59.4,10.94,0.0889,2.7350,0.0861,5561,2046,400,0.0000,0,0.00
659,Qwen2.5-VL-3B,,712.47,72.36,784.82,0.798,129,2,131,1,No,no,Is the number of grass areas equal to the number of residential buildings?,4.97,5.32,11.80,59.2,8.24,0.0638,4.1183,0.0629,5561,2046,400,0.0000,0,0.00
660,Qwen2.5-VL-3B,,700.83,72.16,772.99,0.786,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of forests?,5.21,5.40,12.09,59.2,8.48,0.0662,4.2385,0.0652,5547,2060,400,0.0000,0,0.00
661,Qwen2.5-VL-3B,,699.94,210.86,910.80,0.924,124,4,128,0,100,13,What is the number of farmlands?,5.32,5.52,12.09,59.4,10.88,0.0877,2.7195,0.0850,5547,2060,400,0.0000,0,0.00
662,Qwen2.5-VL-3B,,700.38,72.13,772.51,0.785,124,2,126,0,Yes,no,Are there more commercial buildings than water areas?,5.00,5.36,11.78,59.6,8.23,0.0664,4.1162,0.0653,5547,2060,400,0.0000,0,0.00
663,Qwen2.5-VL-3B,,699.82,72.18,772.00,0.785,126,2,128,1,Yes,yes,Are there less grass areas than roads in the image?,5.15,5.36,12.04,59.3,8.44,0.0670,4.2185,0.0659,5547,2060,400,0.0000,0,0.00
664,Qwen2.5-VL-3B,,700.16,72.69,772.84,0.786,126,2,128,1,Yes,yes,Are there less commercial buildings than forests in the image?,5.22,5.48,12.09,59.5,8.47,0.0672,4.2335,0.0661,5547,2060,400,0.0000,0,0.00
665,Qwen2.5-VL-3B,,700.02,143.25,843.27,0.856,123,3,126,0,10,0,How many rectangular nature reserves are there?,5.29,5.52,12.10,59.6,9.68,0.0787,3.2272,0.0768,5547,2060,400,0.0000,0,0.00
666,Qwen2.5-VL-3B,,699.16,72.18,771.34,0.784,123,2,125,0,Yes,no,Are there less roads than water areas?,5.05,5.28,11.85,59.6,8.30,0.0675,4.1519,0.0664,5547,2060,400,0.0000,0,0.00
667,Qwen2.5-VL-3B,,698.79,278.25,977.04,0.990,122,5,127,0,1000,1,How many industrials are there?,5.27,5.48,12.09,59.5,10.88,0.0892,2.1755,0.0857,5547,2060,400,0.0000,0,0.00
668,Qwen2.5-VL-3B,,698.66,72.24,770.90,0.784,121,2,123,1,Yes,yes,Is there a small forest?,5.26,5.51,12.26,59.3,8.59,0.0710,4.2933,0.0698,5547,2060,400,0.0000,0,0.00
669,Qwen2.5-VL-3B,,712.71,72.21,784.92,0.798,128,2,130,0,3,14,What is the number of buildings next to a  water area?,5.26,5.56,12.10,59.6,8.47,0.0662,4.2363,0.0652,5547,2060,400,0.0000,0,0.00
670,Qwen2.5-VL-3B,,698.69,143.80,842.49,0.855,123,3,126,0,10,3,What is the number of parkings?,5.33,5.52,12.19,59.4,9.76,0.0793,3.2524,0.0774,5548,2059,400,0.0000,0,0.00
671,Qwen2.5-VL-3B,,698.95,72.69,771.64,0.785,123,2,125,1,0,0,What is the amount of rectangular roads?,5.07,5.24,11.95,59.2,8.37,0.0680,4.1847,0.0670,5548,2059,400,0.0000,0,0.00
672,Qwen2.5-VL-3B,,699.70,72.16,771.86,0.785,121,2,123,1,No,no,Is a medium road present?,5.23,5.48,11.98,59.4,8.39,0.0693,4.1946,0.0682,5543,2064,400,0.0000,0,0.00
673,Qwen2.5-VL-3B,,698.47,72.19,770.66,0.784,121,2,123,1,Yes,yes,Is a farmland present?,5.24,5.48,12.07,59.4,8.45,0.0698,4.2242,0.0687,5543,2064,400,0.0000,0,0.00
674,Qwen2.5-VL-3B,,700.00,72.22,772.22,0.785,127,2,129,1,Yes,yes,Is a heath next to a  commercial building present?,5.22,5.48,12.07,59.4,8.45,0.0666,4.2261,0.0655,5543,2064,400,0.0000,0,0.00
675,Qwen2.5-VL-3B,,700.76,72.57,773.33,0.786,124,2,126,1,Yes,yes,Are there more water areas than commercial buildings?,5.23,5.52,12.03,59.6,8.43,0.0680,4.2135,0.0669,5543,2064,400,0.0000,0,0.00
676,Qwen2.5-VL-3B,,699.75,72.26,772.02,0.785,123,2,125,0,Yes,no,Are there more residential buildings than forests?,5.26,5.52,12.06,59.5,8.44,0.0687,4.2220,0.0676,5543,2064,400,0.0000,0,0.00
677,Qwen2.5-VL-3B,,699.76,72.16,771.93,0.785,122,2,124,1,Yes,yes,Is there a small water area?,5.22,5.44,12.08,59.3,8.46,0.0693,4.2301,0.0682,5543,2064,400,0.0000,0,0.00
678,Qwen2.5-VL-3B,,700.73,72.20,772.93,0.786,124,2,126,1,Yes,yes,Are there less commercial buildings than grass areas?,5.24,5.52,12.05,59.5,8.44,0.0681,4.2195,0.0670,5543,2064,400,0.0000,0,0.00
679,Qwen2.5-VL-3B,,712.90,72.57,785.47,0.798,129,2,131,1,No,no,Is the number of roads equal to the number of small residential buildings?,5.23,5.48,12.12,59.5,8.49,0.0658,4.2434,0.0648,5543,2064,400,0.0000,0,0.00
680,Qwen2.5-VL-3B,,700.42,72.20,772.62,0.786,123,2,125,1,Yes,yes,Are there less buildings than water areas?,5.30,5.52,12.18,59.3,8.53,0.0694,4.2659,0.0683,5543,2064,400,0.0000,0,0.00
681,Qwen2.5-VL-3B,,699.88,72.20,772.08,0.785,125,2,127,1,No,no,Is there a circular residential building in the image?,5.25,5.56,12.12,59.4,8.49,0.0679,4.2430,0.0668,5543,2064,400,0.0000,0,0.00
682,Qwen2.5-VL-3B,,699.87,72.19,772.06,0.785,123,2,125,1,Yes,yes,Are there more roads than water areas?,5.27,5.52,12.08,59.5,8.46,0.0688,4.2291,0.0677,5543,2064,400,0.0000,0,0.00
683,Qwen2.5-VL-3B,,700.90,210.73,911.63,0.925,124,4,128,0,100,2,What is the number of medium commercial buildings?,5.28,5.52,12.08,59.2,10.87,0.0877,2.7177,0.0849,5543,2064,400,0.0000,0,0.00
684,Qwen2.5-VL-3B,,712.96,72.13,785.09,0.798,128,2,130,1,Yes,yes,Is a road on the right of a  water area present?,4.99,5.36,11.80,59.3,8.24,0.0643,4.1182,0.0634,5544,2063,400,0.0000,0,0.00
685,Qwen2.5-VL-3B,,698.35,72.21,770.56,0.783,121,2,123,0,No,yes,Is a rectangular building present?,5.23,5.40,12.14,59.1,8.51,0.0703,4.2538,0.0692,5544,2063,400,0.0000,0,0.00
686,Qwen2.5-VL-3B,,700.39,72.29,772.68,0.786,123,2,125,1,Yes,yes,Are there more forests than residential buildings?,5.23,5.52,12.06,59.6,8.44,0.0686,4.2216,0.0675,5544,2063,400,0.0000,0,0.00
687,Qwen2.5-VL-3B,,699.22,72.17,771.39,0.784,123,2,125,0,Yes,no,Are there less roads than residential buildings?,5.25,5.52,12.04,59.2,8.43,0.0685,4.2153,0.0674,5544,2063,400,0.0000,0,0.00
688,Qwen2.5-VL-3B,,712.47,72.61,785.09,0.798,129,2,131,1,No,no,Is the number of residential buildings equal to the number of parkings?,5.21,5.48,12.07,59.4,8.45,0.0655,4.2262,0.0645,5544,2063,400,0.0000,0,0.00
689,Qwen2.5-VL-3B,,711.86,72.19,784.05,0.797,129,2,131,0,No,yes,Is there a water area at the top of a  residential building?,5.32,5.52,12.14,59.5,8.51,0.0660,4.2541,0.0649,5544,2063,400,0.0000,0,0.00
690,Qwen2.5-VL-3B,,700.23,72.28,772.52,0.785,124,2,126,1,Yes,yes,Are there less residential buildings than grass areas?,5.31,5.56,12.22,59.3,8.56,0.0691,4.2817,0.0680,5544,2063,400,0.0000,0,0.00
691,Qwen2.5-VL-3B,,699.11,72.23,771.34,0.784,123,2,125,1,Yes,yes,Are there less water areas than forests?,5.24,5.56,12.14,59.4,8.50,0.0691,4.2519,0.0680,5544,2063,400,0.0000,0,0.00
692,Qwen2.5-VL-3B,,711.75,72.23,783.98,0.797,129,2,131,1,No,no,Is the number of commercial buildings equal to the number of rectangular roads?,5.23,5.52,12.08,59.4,8.46,0.0656,4.2285,0.0646,5544,2063,400,0.0000,0,0.00
693,Qwen2.5-VL-3B,,701.02,72.58,773.61,0.787,124,2,126,0,Yes,no,Are there less rectangular forests than water areas?,5.31,5.52,12.17,59.3,8.52,0.0687,4.2609,0.0676,5544,2063,400,0.0000,0,0.00
694,Qwen2.5-VL-3B,,700.13,72.11,772.24,0.785,122,2,124,0,No,yes,Is there a large water area?,5.21,5.48,12.13,59.4,8.49,0.0696,4.2471,0.0685,5544,2063,400,0.0000,0,0.00
695,Qwen2.5-VL-3B,,700.06,72.30,772.36,0.785,124,2,126,1,Yes,yes,Are there more water areas than large roads?,5.24,5.48,12.06,59.2,8.44,0.0681,4.2213,0.0670,5544,2063,400,0.0000,0,0.00
696,Qwen2.5-VL-3B,,699.64,72.19,771.82,0.785,125,2,127,1,No,no,Are there more circular commercial buildings than commercial buildings?,5.28,5.52,12.04,59.2,8.43,0.0674,4.2134,0.0664,5544,2063,400,0.0000,0,0.00
697,Qwen2.5-VL-3B,,699.69,72.56,772.25,0.785,121,2,123,1,No,no,Is there a rectangular road?,5.22,5.48,12.12,59.2,8.49,0.0702,4.2443,0.0690,5544,2063,400,0.0000,0,0.00
698,Qwen2.5-VL-3B,,710.92,72.13,783.06,0.796,128,2,130,1,No,no,Is the number of water areas equal to the number of roads?,5.24,5.52,12.10,59.2,8.48,0.0662,4.2382,0.0652,5545,2062,400,0.0000,0,0.00
699,Qwen2.5-VL-3B,,700.25,72.22,772.48,0.785,123,2,125,0,Yes,no,Are there less forests than commercial buildings?,5.30,5.52,12.21,59.4,8.55,0.0695,4.2750,0.0684,5545,2062,400,0.0000,0,0.00
700,Qwen2.5-VL-3B,,700.07,143.23,843.31,0.864,124,3,127,1,Rural,rural,Is it a rural or an urban area,5.23,5.52,12.08,59.4,9.66,0.0779,3.2213,0.0761,5545,2062,400,0.0000,0,0.00
701,Qwen2.5-VL-3B,,701.27,72.17,773.44,0.787,125,2,127,0,Yes,no,Are there more large residential buildings than commercial buildings?,5.13,5.44,12.00,59.6,8.39,0.0671,4.1941,0.0660,5545,2062,400,0.0000,0,0.00
702,Qwen2.5-VL-3B,,699.63,72.60,772.23,0.785,121,2,123,0,No,yes,Is a commercial building present?,5.25,5.48,12.07,59.4,8.45,0.0698,4.2244,0.0687,5545,2062,400,0.0000,0,0.00
703,Qwen2.5-VL-3B,,700.16,278.42,978.58,0.992,122,5,127,0,1000,193,What is the amount of roads?,5.30,5.56,12.12,59.4,10.91,0.0894,2.1816,0.0859,5545,2062,400,0.0000,0,0.00
704,Qwen2.5-VL-3B,,699.70,72.20,771.90,0.785,123,2,125,0,No,yes,Is a building present in the image?,5.32,5.56,12.32,59.4,8.62,0.0701,4.3116,0.0690,5545,2062,400,0.0000,0,0.00
705,Qwen2.5-VL-3B,,699.88,143.40,843.28,0.856,125,3,128,0,10,19,How many orchards are there in the image?,5.28,5.56,12.12,59.4,9.70,0.0776,3.2327,0.0758,5545,2062,400,0.0000,0,0.00
706,Qwen2.5-VL-3B,,699.30,278.43,977.72,0.991,123,5,128,0,1500,80,What is the amount of grass areas?,5.17,5.48,12.00,59.2,10.78,0.0876,2.1556,0.0842,5545,2062,400,0.0000,0,0.00
707,Qwen2.5-VL-3B,,698.76,72.21,770.97,0.784,123,2,125,0,1,14,What is the number of water areas?,5.29,5.52,12.27,59.5,8.58,0.0698,4.2924,0.0687,5545,2062,400,0.0000,0,0.00
708,Qwen2.5-VL-3B,,699.46,72.65,772.10,0.785,121,2,123,1,Yes,yes,Is a grass area present?,5.26,5.40,12.08,59.3,8.46,0.0700,4.2324,0.0688,5545,2062,400,0.0000,0,0.00
709,Qwen2.5-VL-3B,,699.27,72.20,771.47,0.784,121,2,123,0,No,yes,Is a water area present?,5.22,5.48,12.05,59.6,8.43,0.0697,4.2166,0.0686,5545,2062,400,0.0000,0,0.00
710,Qwen2.5-VL-3B,,698.46,72.18,770.63,0.784,120,2,122,0,No,yes,Is a road present?,5.25,5.52,12.13,59.5,8.49,0.0708,4.2456,0.0696,5545,2062,400,0.0000,0,0.00
711,Qwen2.5-VL-3B,,698.78,72.28,771.06,0.784,121,2,123,1,Yes,yes,Is there a medium building?,5.24,5.36,12.03,59.4,8.43,0.0697,4.2175,0.0686,5545,2062,400,0.0000,0,0.00
712,Qwen2.5-VL-3B,,699.59,72.60,772.19,0.785,122,2,124,1,0,0,How many square roads are there?,5.24,5.52,12.07,59.5,8.45,0.0692,4.2241,0.0681,5545,2062,400,0.0000,0,0.00
713,Qwen2.5-VL-3B,,699.33,72.19,771.52,0.785,121,2,123,0,No,yes,Is there a residential building?,5.22,5.48,12.06,59.2,8.45,0.0698,4.2232,0.0687,5545,2062,400,0.0000,0,0.00
714,Qwen2.5-VL-3B,,699.90,210.82,910.72,0.924,122,4,126,0,100,88,What is the number of forests?,5.29,5.52,12.15,59.4,10.94,0.0896,2.7339,0.0868,5545,2062,400,0.0000,0,0.00
715,Qwen2.5-VL-3B,,699.40,278.36,977.76,0.991,122,5,127,0,1000,1,How many commercial buildings are there?,5.06,5.40,11.89,59.2,10.67,0.0875,2.1347,0.0840,5545,2062,400,0.0000,0,0.00
716,Qwen2.5-VL-3B,,699.03,72.24,771.27,0.784,122,2,124,0,No,yes,Is there a large water area?,5.21,5.39,12.31,59.2,8.62,0.0707,4.3114,0.0695,5545,2062,400,0.0000,0,0.00
717,Qwen2.5-VL-3B,,700.29,72.16,772.46,0.786,124,2,126,1,No,no,Is a circular building present in the image?,5.23,5.52,12.13,59.2,8.49,0.0685,4.2462,0.0674,5545,2062,400,0.0000,0,0.00
718,Qwen2.5-VL-3B,,699.88,211.50,911.38,0.925,123,4,127,0,100,331,What is the number of residential buildings?,5.27,5.48,12.16,59.3,10.94,0.0890,2.7357,0.0862,5545,2062,400,0.0000,0,0.00
719,Qwen2.5-VL-3B,,712.63,72.28,784.91,0.798,128,2,130,1,No,no,Is the number of residential buildings equal to the number of roads?,4.97,5.47,11.81,59.5,8.24,0.0644,4.1195,0.0634,5545,2062,400,0.0000,0,0.00
720,Qwen2.5-VL-3B,,699.31,72.19,771.51,0.785,122,2,124,0,Yes,no,Is there a circular commercial building?,5.26,5.44,12.05,59.5,8.44,0.0692,4.2203,0.0681,5545,2062,400,0.0000,0,0.00
721,Qwen2.5-VL-3B,,700.30,413.34,1113.64,1.127,124,7,131,0,100000,36,What is the amount of farmlands?,5.33,5.52,12.16,59.6,13.36,0.1078,1.9087,0.1020,5545,2062,400,0.0000,0,0.00
722,Qwen2.5-VL-3B,,698.52,210.75,909.27,0.922,124,4,128,0,100,12,What is the amount of small water areas?,5.08,5.51,12.07,59.5,10.82,0.0873,2.7058,0.0846,5545,2062,400,0.0000,0,0.00
723,Qwen2.5-VL-3B,,699.44,72.20,771.64,0.785,125,2,127,0,0,334,What is the number of buildings in the image?,4.89,5.08,11.75,59.4,8.23,0.0658,4.1132,0.0648,5545,2062,400,0.0000,0,0.00
724,Qwen2.5-VL-3B,,698.74,143.06,841.80,0.855,124,3,127,0,10,1,What is the number of medium water areas?,5.21,5.48,12.03,59.5,9.63,0.0777,3.2097,0.0758,5545,2062,400,0.0000,0,0.00
725,Qwen2.5-VL-3B,,698.24,278.24,976.48,0.990,123,5,128,0,1000,31,What is the number of small forests?,5.16,5.44,12.02,59.4,10.80,0.0878,2.1593,0.0843,5545,2062,400,0.0000,0,0.00
726,Qwen2.5-VL-3B,,698.74,72.23,770.96,0.784,120,2,122,1,Yes,yes,Is a forest present?,5.22,5.47,12.29,59.2,8.61,0.0717,4.3037,0.0706,5545,2062,400,0.0000,0,0.00
727,Qwen2.5-VL-3B,,698.83,72.22,771.04,0.784,121,2,123,1,Yes,yes,Is there a rectangular building?,5.23,5.52,12.11,59.2,8.48,0.0701,4.2403,0.0689,5545,2062,400,0.0000,0,0.00
728,Qwen2.5-VL-3B,,700.23,72.33,772.55,0.786,124,2,126,1,Yes,yes,Are there more water areas than commercial buildings?,5.26,5.52,12.12,59.3,8.48,0.0684,4.2425,0.0673,5545,2062,400,0.0000,0,0.00
729,Qwen2.5-VL-3B,,700.27,210.82,911.09,0.924,124,4,128,0,100,1,What is the amount of large water areas?,5.31,5.56,12.10,59.3,10.89,0.0878,2.7228,0.0851,5545,2062,400,0.0000,0,0.00
730,Qwen2.5-VL-3B,,710.88,72.24,783.12,0.796,126,2,128,0,No,yes,Are there more residential buildings than roads in the image?,5.02,5.48,11.77,59.6,8.21,0.0652,4.1052,0.0641,5545,2062,400,0.0000,0,0.00
731,Qwen2.5-VL-3B,,700.05,72.19,772.24,0.785,126,2,128,0,Yes,no,Are there more grass areas than buildings in the image?,5.23,5.40,12.12,59.3,8.50,0.0674,4.2479,0.0664,5545,2062,400,0.0000,0,0.00
732,Qwen2.5-VL-3B,,699.35,72.63,771.98,0.785,123,2,125,1,No,no,Are there more large roads than forests?,5.25,5.52,12.12,59.7,8.49,0.0690,4.2452,0.0679,5545,2062,400,0.0000,0,0.00
733,Qwen2.5-VL-3B,,712.82,72.21,785.03,0.798,129,2,131,1,No,no,Is the number of residential buildings equal to the number of water areas?,5.22,5.48,12.08,59.5,8.46,0.0655,4.2275,0.0645,5545,2062,400,0.0000,0,0.00
734,Qwen2.5-VL-3B,,700.82,72.25,773.07,0.786,124,2,126,0,Yes,no,Are there less residential buildings than water areas?,5.26,5.48,12.20,59.4,8.55,0.0689,4.2746,0.0679,5545,2062,400,0.0000,0,0.00
735,Qwen2.5-VL-3B,,712.52,72.20,784.72,0.798,128,2,130,1,No,no,Is the number of commercial buildings equal to the number of roads?,5.26,5.56,12.09,59.7,8.47,0.0662,4.2355,0.0652,5545,2062,400,0.0000,0,0.00
736,Qwen2.5-VL-3B,,698.98,72.21,771.19,0.784,121,2,123,1,Yes,yes,Is a orchard present?,5.31,5.52,12.13,59.5,8.50,0.0702,4.2488,0.0691,5545,2062,400,0.0000,0,0.00
737,Qwen2.5-VL-3B,,699.90,72.62,772.52,0.786,122,2,124,1,Yes,yes,Is there a small residential building?,5.21,5.48,12.10,59.3,8.47,0.0695,4.2369,0.0683,5545,2062,400,0.0000,0,0.00
738,Qwen2.5-VL-3B,,700.18,72.29,772.47,0.786,123,2,125,1,0,0,What is the number of circular buildings?,5.24,5.52,12.05,59.4,8.44,0.0686,4.2187,0.0675,5545,2062,400,0.0000,0,0.00
739,Qwen2.5-VL-3B,,698.88,72.40,771.28,0.784,124,2,126,0,0,4,What is the number of rectangular water areas?,5.24,5.48,12.05,59.3,8.43,0.0680,4.2162,0.0669,5545,2062,400,0.0000,0,0.00
740,Qwen2.5-VL-3B,,698.86,278.08,976.94,0.990,124,5,129,0,1500,1,What is the amount of medium residential buildings?,5.30,5.56,12.12,59.3,10.90,0.0879,2.1807,0.0845,5545,2062,400,0.0000,0,0.00
741,Qwen2.5-VL-3B,,713.13,72.19,785.32,0.799,131,2,133,1,No,no,Is the number of forests equal to the number of residential buildings in the image?,5.28,5.52,12.29,59.5,8.61,0.0657,4.3034,0.0647,5545,2062,400,0.0000,0,0.00
742,Qwen2.5-VL-3B,,699.75,72.64,772.38,0.786,121,2,123,1,Yes,yes,Is a farmland present?,5.33,5.56,12.20,59.5,8.55,0.0706,4.2737,0.0695,5545,2062,400,0.0000,0,0.00
743,Qwen2.5-VL-3B,,712.56,72.18,784.74,0.798,130,2,132,1,No,no,Is the number of residential buildings equal to the number of circular grass areas?,5.22,5.44,12.03,59.2,8.43,0.0648,4.2143,0.0639,5545,2062,400,0.0000,0,0.00
744,Qwen2.5-VL-3B,,711.29,72.24,783.53,0.797,126,2,128,0,0,330,How many small residential buildings are there in the image?,5.30,5.52,12.11,59.5,8.48,0.0673,4.2419,0.0663,5546,2061,400,0.0000,0,0.00
